name,score
 E856-2970,-7.6
 E856-3044,-7.6
 F065-0079,-7.6
 F070-0664,-7.6
 F070-0673,-7.6
 F070-0674,-7.6
 F070-0676,-7.6
 F070-0694,-7.6
 F070-0699,-7.6
 F070-0730,-7.6
 F116-0171,-7.6
 F116-0690,-7.6
 F116-0691,-7.6
 F116-0701,-7.6
 F116-0705,-7.6
 F117-0066,-7.6
 F117-0146,-7.6
 F234-0309,-7.6
 F305-0660,-7.6
 F305-0668,-7.6
 F305-0768,-7.6
 F305-0831,-7.6
 F305-0861,-7.6
 F305-1019,-7.6
 F305-1109,-7.6
 F305-1726,-7.6
 F305-1801,-7.6
 F321-0929,-7.6
 F345-0204,-7.6
 F345-0405,-7.6
 F345-0423,-7.6
 F345-0477,-7.6
 F345-0485,-7.6
 F345-0638,-7.6
 F345-1181,-7.6
 F345-1354,-7.6
 F345-1714,-7.6
 F345-1725,-7.6
 F345-2071,-7.6
 F345-3785,-7.6
 F362-0112,-7.6
 F362-0200,-7.6
 F362-0224,-7.6
 F362-0384,-7.6
 F362-0572,-7.6
 F362-3141,-7.6
 F362-3148,-7.6
 F362-3160,-7.6
 F362-3177,-7.6
 F362-3231,-7.6
 F362-3235,-7.6
 F363-1423,-7.6
 F363-1455,-7.6
 F426-0032,-7.6
 F426-0091,-7.6
 F426-0094,-7.6
 F426-0097,-7.6
 F426-0100,-7.6
 F426-0131,-7.6
 F426-0142,-7.6
 F426-0143,-7.6
 F426-0172,-7.6
 F426-0183,-7.6
 F426-0194,-7.6
 F426-0232,-7.6
 F426-0245,-7.6
 F426-0255,-7.6
 F426-0265,-7.6
 F426-0278,-7.6
 F426-0284,-7.6
 F426-0343,-7.6
 F426-0367,-7.6
 F426-0378,-7.6
 F426-0384,-7.6
 F426-0386,-7.6
 F426-0397,-7.6
 F426-0468,-7.6
 F426-0469,-7.6
 F426-0470,-7.6
 F426-0472,-7.6
 F426-0477,-7.6
 F426-0478,-7.6
 F426-0494,-7.6
 F426-0498,-7.6
 F448-0103,-7.6
 F448-0113,-7.6
 F448-0114,-7.6
 F448-0582,-7.6
 F448-0978,-7.6
 F448-1040,-7.6
 F448-1042,-7.6
 F512-1123,-7.6
 F512-1498,-7.6
 F512-1517,-7.6
 F512-1638,-7.6
 F512-1662,-7.6
 F512-1666,-7.6
 F512-1673,-7.6
 F531-0922,-7.6
 F533-0069,-7.6
 F533-0092,-7.6
 F533-0105,-7.6
 F533-0107,-7.6
 F533-0156,-7.6
 F533-0157,-7.6
 F580-0564,-7.6
 F580-0583,-7.6
 F580-0593,-7.6
 F580-0598,-7.6
 F580-0623,-7.6
 F580-0699,-7.6
 F580-1254,-7.6
 F580-1284,-7.6
 F602-0044,-7.6
 F630-0853,-7.6
 F630-0865,-7.6
 F630-0943,-7.6
 F630-0951,-7.6
 F630-0958,-7.6
 F632-0052,-7.6
 F632-0101,-7.6
 F632-0134,-7.6
 F632-0192,-7.6
 F632-0467,-7.6
 F632-0468,-7.6
 F632-0603,-7.6
 F632-1220,-7.6
 F632-1227,-7.6
 F632-1244,-7.6
 F632-1286,-7.6
 F632-1319,-7.6
 F632-1327,-7.6
 F633-0072,-7.6
 F633-0090,-7.6
 F633-0169,-7.6
 F633-0190,-7.6
 F633-0419,-7.6
 F633-0440,-7.6
 F633-0458,-7.6
 F633-0481,-7.6
 F633-0483,-7.6
 F633-0839,-7.6
 F633-0921,-7.6
 F633-0922,-7.6
 F633-0972,-7.6
 F633-0976,-7.6
 F633-0977,-7.6
 F633-0996,-7.6
 F633-0999,-7.6
 F633-1067,-7.6
 F681-0032,-7.6
 F681-0160,-7.6
 F681-0170,-7.6
 F681-0199,-7.6
 F681-0296,-7.6
 F681-0327,-7.6
 F681-0577,-7.6
 F681-0793,-7.6
 F685-1384,-7.6
 F699-0094,-7.6
 F699-0111,-7.6
 F699-0129,-7.6
 F699-0171,-7.6
 F699-0216,-7.6
 F699-0230,-7.6
 F699-0242,-7.6
 F699-0369,-7.6
 F699-0415,-7.6
 F699-0441,-7.6
 F699-0511,-7.6
 F699-0576,-7.6
 F699-0620,-7.6
 F699-0625,-7.6
 F699-0660,-7.6
 F699-0688,-7.6
 F699-0690,-7.6
 F699-0777,-7.6
 F699-0781,-7.6
 F699-0791,-7.6
 F699-0793,-7.6
 F699-0795,-7.6
 F699-0805,-7.6
 F699-0814,-7.6
 F699-0832,-7.6
 F699-0853,-7.6
 F699-0878,-7.6
 F699-0953,-7.6
 F699-1192,-7.6
 F699-1209,-7.6
 F699-1227,-7.6
 F699-1318,-7.6
 F699-1335,-7.6
 F710-0304,-7.6
 F720-0368,-7.6
 F720-0371,-7.6
 F720-0407,-7.6
 F720-0428,-7.6
 F720-0481,-7.6
 F720-0499,-7.6
 F720-0571,-7.6
 F720-0624,-7.6
 F720-0718,-7.6
 F720-0777,-7.6
 F720-0808,-7.6
 F720-0825,-7.6
 F720-0843,-7.6
 F720-0907,-7.6
 F720-1169,-7.6
 F720-1188,-7.6
 F720-1278,-7.6
 F720-1287,-7.6
 F720-1331,-7.6
 F726-0385,-7.6
 F726-0387,-7.6
 F726-0411,-7.6
 F726-0723,-7.6
 F726-1023,-7.6
 F726-1029,-7.6
 F817-0042,-7.6
 F817-0086,-7.6
 F817-0168,-7.6
 F817-0192,-7.6
 F817-0220,-7.6
 F817-1183,-7.6
 F817-1201,-7.6
 F817-1211,-7.6
 F817-1339,-7.6
 F817-1616,-7.6
 F817-1629,-7.6
 F817-1728,-7.6
 F817-1750,-7.6
 F817-1764,-7.6
 F817-1988,-7.6
 F820-1996,-7.6
 F820-1997,-7.6
 F820-2037,-7.6
 F820-2070,-7.6
 F820-2147,-7.6
 F820-2157,-7.6
 F820-2177,-7.6
 F825-1437,-7.6
 F825-1445,-7.6
 F825-1530,-7.6
 F828-1224,-7.6
 F828-1312,-7.6
 F828-3147,-7.6
 F862-0146,-7.6
 F869-0062,-7.6
 F869-0070,-7.6
 F869-0078,-7.6
 F869-0360,-7.6
 F869-0402,-7.6
 F869-0406,-7.6
 F869-0654,-7.6
 F869-0657,-7.6
 F869-0682,-7.6
 F869-0692,-7.6
 F869-0706,-7.6
 F869-0711,-7.6
 F869-0716,-7.6
 F869-0721,-7.6
 F869-1292,-7.6
 F869-1349,-7.6
 F891-0434,-7.6
 F891-0825,-7.6
 F891-1239,-7.6
 F891-1587,-7.6
 F891-1614,-7.6
 F891-1632,-7.6
 F894-0155,-7.6
 F894-0846,-7.6
 F894-2032,-7.6
 F897-0090,-7.6
 F899-0036,-7.6
 F899-0061,-7.6
 F899-0146,-7.6
 F899-0184,-7.6
 F899-0210,-7.6
 F899-1793,-7.6
 F899-1803,-7.6
 G269-0036,-7.6
 G269-0047,-7.6
 G269-0354,-7.6
 G269-0378,-7.6
 G269-0399,-7.6
 G282-0600,-7.6
 G282-0697,-7.6
 G282-0892,-7.6
 G282-1950,-7.6
 G282-1962,-7.6
 G282-1985,-7.6
 G282-2031,-7.6
 G282-2124,-7.6
 G282-2140,-7.6
 G282-3123,-7.6
 G282-6871,-7.6
 G282-6889,-7.6
 G282-6921,-7.6
 G282-6991,-7.6
 G282-7294,-7.6
 G282-8283,-7.6
 G282-8415,-7.6
 G282-8429,-7.6
 G340-0840,-7.6
 G340-0867,-7.6
 G340-0949,-7.6
 G373-2719,-7.6
 G373-2741,-7.6
 G404-1251,-7.6
 G404-1668,-7.6
 G404-2061,-7.6
 G404-2359,-7.6
 G404-2843,-7.6
 G404-2973,-7.6
 G404-3079,-7.6
 G430-2878,-7.6
 G430-3085,-7.6
 G430-3090,-7.6
 G430-3092,-7.6
 G430-3103,-7.6
 G430-3105,-7.6
 G430-3109,-7.6
 G430-3113,-7.6
 G435-0572,-7.6
 G631-1677,-7.6
 G639-1211,-7.6
 G639-1228,-7.6
 G639-1230,-7.6
 G639-1268,-7.6
 G639-1333,-7.6
 G639-1397,-7.6
 G639-1607,-7.6
 G639-1611,-7.6
 G639-1635,-7.6
 G639-1661,-7.6
 G639-1734,-7.6
 G639-1757,-7.6
 G639-2053,-7.6
 G639-2098,-7.6
 G639-2430,-7.6
 G639-2467,-7.6
 G639-2539,-7.6
 G639-2566,-7.6
 G639-2576,-7.6
 G639-2602,-7.6
 G639-3103,-7.6
 G639-3138,-7.6
 G640-0411,-7.6
 G640-1141,-7.6
 G673-0033,-7.6
 G673-0507,-7.6
 G706-0900,-7.6
 G781-0173,-7.6
 G791-0369,-7.6
 G791-0630,-7.6
 G791-0804,-7.6
 G791-0808,-7.6
 G791-0960,-7.6
 G791-1095,-7.6
 G791-1505,-7.6
 G792-0495,-7.6
 G792-0554,-7.6
 G792-0583,-7.6
 G792-0814,-7.6
 G792-1097,-7.6
 G792-1146,-7.6
 G792-1153,-7.6
 G792-1165,-7.6
 G792-1245,-7.6
 G792-1942,-7.6
 G792-1945,-7.6
 G792-1998,-7.6
 G792-2073,-7.6
 G792-2114,-7.6
 G793-0384,-7.6
 G793-0418,-7.6
 G793-0421,-7.6
 G793-0425,-7.6
 G793-0476,-7.6
 G793-0572,-7.6
 G868-0060,-7.6
 G907-0117,-7.6
 G907-0118,-7.6
 G907-0194,-7.6
 G907-0196,-7.6
 G907-0209,-7.6
 G907-0317,-7.6
 G907-0375,-7.6
 G907-0390,-7.6
 G907-0402,-7.6
 G907-0523,-7.6
 G907-0541,-7.6
 G907-0559,-7.6
 G907-0638,-7.6
 G907-0653,-7.6
 G907-0656,-7.6
 G907-0672,-7.6
 G907-0717,-7.6
 G907-1108,-7.6
 G907-1344,-7.6
 G907-1429,-7.6
 G909-0118,-7.6
 G937-0084,-7.6
 G937-0095,-7.6
 G937-0500,-7.6
 G937-0736,-7.6
 J009-0146,-7.6
 J009-0290,-7.6
 J009-0385,-7.6
 J009-0415,-7.6
 J009-0421,-7.6
 J009-0485,-7.6
 J009-1118,-7.6
 J009-1120,-7.6
 J009-1205,-7.6
 J009-1521,-7.6
 J009-1670,-7.6
 J009-1673,-7.6
 J009-1900,-7.6
 J009-1911,-7.6
 J009-2220,-7.6
 J009-2295,-7.6
 J009-2322,-7.6
 J009-2385,-7.6
 J009-2410,-7.6
 J031-0004,-7.6
 J031-0026,-7.6
 J031-0034,-7.6
 J031-0080,-7.6
 J031-0200,-7.6
 J031-1366,-7.6
 J031-1714,-7.6
 J031-1727,-7.6
 J031-2133,-7.6
 J031-2138,-7.6
 J031-2168,-7.6
 J031-2200,-7.6
 J031-2259,-7.6
 J031-2309,-7.6
 J031-2405,-7.6
 J097-0223,-7.6
 J097-0254,-7.6
 J097-0255,-7.6
 J097-0291,-7.6
 J097-0294,-7.6
 J097-0349,-7.6
 J097-0362,-7.6
 J098-0074,-7.6
 J098-0495,-7.6
 J098-0498,-7.6
 J098-0618,-7.6
 J098-0678,-7.6
 J098-1407,-7.6
 J098-1423,-7.6
 L075-1230,-7.6
 L154-0268,-7.6
 L155-0090,-7.6
 L155-0155,-7.6
 L228-0859,-7.6
 L228-0870,-7.6
 L228-0871,-7.6
 L228-0911,-7.6
 L230-0040,-7.6
 L230-0221,-7.6
 L249-1026,-7.6
 L249-1028,-7.6
 L249-1072,-7.6
 L249-1138,-7.6
 L249-1175,-7.6
 L249-1275,-7.6
 L249-1338,-7.6
 L249-1660,-7.6
 L251-0035,-7.6
 L251-0234,-7.6
 L251-0317,-7.6
 L251-0318,-7.6
 L251-0514,-7.6
 L251-0541,-7.6
 L251-1008,-7.6
 L251-1161,-7.6
 L279-0095,-7.6
 L279-0159,-7.6
 L279-0475,-7.6
 L279-0706,-7.6
 L279-0746,-7.6
 L287-1193,-7.6
 L287-2460,-7.6
 L306-0025,-7.6
 L306-0091,-7.6
 L306-0161,-7.6
 L306-0406,-7.6
 L306-0433,-7.6
 L306-0452,-7.6
 L306-0455,-7.6
 L306-0530,-7.6
 L306-0552,-7.6
 L306-0577,-7.6
 L306-0646,-7.6
 L306-0825,-7.6
 L306-0828,-7.6
 L306-0874,-7.6
 L306-0923,-7.6
 L306-0931,-7.6
 L306-0934,-7.6
 L306-1000,-7.6
 L306-1007,-7.6
 L306-1189,-7.6
 L306-1200,-7.6
 L306-1218,-7.6
 L306-1220,-7.6
 L306-1226,-7.6
 L306-1238,-7.6
 L306-1239,-7.6
 L306-1275,-7.6
 L306-1400,-7.6
 L306-1880,-7.6
 L306-1886,-7.6
 L306-1951,-7.6
 L306-2005,-7.6
 L306-2127,-7.6
 L309-1267,-7.6
 L309-1320,-7.6
 L309-1322,-7.6
 L309-1357,-7.6
 L309-1450,-7.6
 L310-3198,-7.6
 L310-3280,-7.6
 L310-3284,-7.6
 L325-0182,-7.6
 L325-0184,-7.6
 L325-0194,-7.6
 L325-0195,-7.6
 L325-0319,-7.6
 L325-0322,-7.6
 L325-0339,-7.6
 L325-0355,-7.6
 L325-0381,-7.6
 L325-0400,-7.6
 L325-0482,-7.6
 L325-0502,-7.6
 L325-0516,-7.6
 L325-0530,-7.6
 L325-0536,-7.6
 L325-0634,-7.6
 L325-0662,-7.6
 L325-0664,-7.6
 L325-0666,-7.6
 L325-0671,-7.6
 L325-0673,-7.6
 L326-0034,-7.6
 L326-0060,-7.6
 L326-0628,-7.6
 L326-0632,-7.6
 L326-0665,-7.6
 L326-0668,-7.6
 L326-0674,-7.6
 L326-0684,-7.6
 L328-0343,-7.6
 L328-0526,-7.6
 L381-1355,-7.6
 L413-0090,-7.6
 L413-0091,-7.6
 L413-0143,-7.6
 L413-0169,-7.6
 L413-0176,-7.6
 L413-0180,-7.6
 L413-0300,-7.6
 L413-0354,-7.6
 L413-0417,-7.6
 L413-0527,-7.6
 L413-0561,-7.6
 L413-0578,-7.6
 L426-1950,-7.6
 L426-2865,-7.6
 L426-2990,-7.6
 L436-3528,-7.6
 L470-0360,-7.6
 L470-0412,-7.6
 L475-0720,-7.6
 L483-0515,-7.6
 L483-0802,-7.6
 L500-0927,-7.6
 L500-1334,-7.6
 L565-0160,-7.6
 L565-0168,-7.6
 L565-0200,-7.6
 L565-0378,-7.6
 L565-0867,-7.6
 L565-1380,-7.6
 L566-0156,-7.6
 L566-0162,-7.6
 L566-0209,-7.6
 L566-0232,-7.6
 L566-0290,-7.6
 L566-0332,-7.6
 L566-0350,-7.6
 L566-0383,-7.6
 L566-0428,-7.6
 L566-0431,-7.6
 L566-0443,-7.6
 L566-0542,-7.6
 L567-0015,-7.6
 L567-0059,-7.6
 L567-0130,-7.6
 L567-0139,-7.6
 L567-0148,-7.6
 L567-0211,-7.6
 L567-0370,-7.6
 L567-0416,-7.6
 L567-0422,-7.6
 L567-0576,-7.6
 L567-0578,-7.6
 L567-0621,-7.6
 L572-0194,-7.6
 L589-1308,-7.6
 L589-1328,-7.6
 L589-2600,-7.6
 L589-2792,-7.6
 L589-3078,-7.6
 L589-3332,-7.6
 L629-1087,-7.6
 L632-1241,-7.6
 L678-0054,-7.6
 L678-0063,-7.6
 L678-0100,-7.6
 L678-0124,-7.6
 L678-0127,-7.6
 L678-0163,-7.6
 L678-0175,-7.6
 L678-0222,-7.6
 L678-0229,-7.6
 L678-0304,-7.6
 L678-0306,-7.6
 L678-0384,-7.6
 L678-0407,-7.6
 L678-0426,-7.6
 L678-0434,-7.6
 L702-0183,-7.6
 L705-0058,-7.6
 L705-0059,-7.6
 L705-0078,-7.6
 L705-0090,-7.6
 L705-0101,-7.6
 L705-0210,-7.6
 L705-0220,-7.6
 L705-0396,-7.6
 L705-0428,-7.6
 L705-0544,-7.6
 L705-0821,-7.6
 L705-0844,-7.6
 L705-0861,-7.6
 L705-0929,-7.6
 L705-1204,-7.6
 L705-1269,-7.6
 L705-1283,-7.6
 L705-1290,-7.6
 L705-1316,-7.6
 L705-1322,-7.6
 L705-1339,-7.6
 L705-1363,-7.6
 L705-1487,-7.6
 L705-2395,-7.6
 L705-2415,-7.6
 L705-2446,-7.6
 L705-2514,-7.6
 L705-2536,-7.6
 L705-2604,-7.6
 L707-0210,-7.6
 L707-0577,-7.6
 L707-0851,-7.6
 L707-0999,-7.6
 L707-1189,-7.6
 L707-1238,-7.6
 L707-1303,-7.6
 L707-1371,-7.6
 L707-2026,-7.6
 L707-2036,-7.6
 L707-2108,-7.6
 L707-2146,-7.6
 L711-0266,-7.6
 L711-0270,-7.6
 L711-0338,-7.6
 L711-0409,-7.6
 L711-0504,-7.6
 L711-0506,-7.6
 L711-0623,-7.6
 L711-0630,-7.6
 L711-0643,-7.6
 L711-0708,-7.6
 L711-0732,-7.6
 L711-0874,-7.6
 L711-0965,-7.6
 L715-0703,-7.6
 L740-0814,-7.6
 L815-0183,-7.6
 L851-2315,-7.6
 L865-0007,-7.6
 L865-0022,-7.6
 L865-0024,-7.6
 L865-0037,-7.6
 L865-0050,-7.6
 L865-0054,-7.6
 L865-0067,-7.6
 L865-0120,-7.6
 L865-0134,-7.6
 L865-1520,-7.6
 L865-1523,-7.6
 L865-1541,-7.6
 L865-1562,-7.6
 L865-1565,-7.6
 L865-1614,-7.6
 L865-1635,-7.6
 L865-1665,-7.6
 L865-1688,-7.6
 L865-1692,-7.6
 L865-1702,-7.6
 L865-1709,-7.6
 L865-1722,-7.6
 L865-1724,-7.6
 L865-1809,-7.6
 L865-1817,-7.6
 L865-1831,-7.6
 L865-1836,-7.6
 L865-1838,-7.6
 L865-1863,-7.6
 L865-1919,-7.6
 L865-1953,-7.6
 L865-1957,-7.6
 L865-1975,-7.6
 L865-1981,-7.6
 L865-1988,-7.6
 L865-2007,-7.6
 L865-2008,-7.6
 L865-2011,-7.6
 L865-2076,-7.6
 L865-2849,-7.6
 L865-2907,-7.6
 L893-0572,-7.6
 L893-2603,-7.6
 L894-0015,-7.6
 L894-0018,-7.6
 L894-0087,-7.6
 L894-0094,-7.6
 L894-0097,-7.6
 L894-0098,-7.6
 L894-0119,-7.6
 L894-0121,-7.6
 L894-0149,-7.6
 L894-0158,-7.6
 L894-0185,-7.6
 L894-0235,-7.6
 L894-0301,-7.6
 L894-0315,-7.6
 L894-0631,-7.6
 L900-0026,-7.6
 L900-0101,-7.6
 L900-0355,-7.6
 L948-2596,-7.6
 L998-1830,-7.6
 M106-0063,-7.6
 M116-0521,-7.6
 M116-0538,-7.6
 M116-0546,-7.6
 M116-0556,-7.6
 M116-0557,-7.6
 M116-0562,-7.6
 M116-0573,-7.6
 M116-0579,-7.6
 M116-0595,-7.6
 M116-0634,-7.6
 M116-0878,-7.6
 M116-1188,-7.6
 M116-1241,-7.6
 M116-1905,-7.6
 M116-2190,-7.6
 M116-2304,-7.6
 M116-2538,-7.6
 M116-2652,-7.6
 M116-2750,-7.6
 M116-2794,-7.6
 M116-2804,-7.6
 M124-0172,-7.6
 M136-0183,-7.6
 M136-0278,-7.6
 M136-0290,-7.6
 M136-0311,-7.6
 M136-0346,-7.6
 M136-0363,-7.6
 M136-0372,-7.6
 M136-0532,-7.6
 M136-0568,-7.6
 M136-0608,-7.6
 M136-0647,-7.6
 M136-0656,-7.6
 M136-0659,-7.6
 M136-0738,-7.6
 M136-0793,-7.6
 M145-0005,-7.6
 M145-0018,-7.6
 M145-0042,-7.6
 M145-0048,-7.6
 M145-0062,-7.6
 M145-0063,-7.6
 M145-0065,-7.6
 M145-0075,-7.6
 M145-0079,-7.6
 M145-0144,-7.6
 M145-0151,-7.6
 M145-0295,-7.6
 M145-0310,-7.6
 M284-0314,-7.6
 M284-0521,-7.6
 M284-0970,-7.6
 M290-1974,-7.6
 M290-2034,-7.6
 M291-3558,-7.6
 M513-2228,-7.6
 M560-0143,-7.6
 M560-0379,-7.6
 M560-1423,-7.6
 M563-0066,-7.6
 M563-1123,-7.6
 M617-0240,-7.6
 M617-0787,-7.6
 M617-0869,-7.6
 M617-0874,-7.6
 M617-0879,-7.6
 M617-0967,-7.6
 M617-1101,-7.6
 M617-1113,-7.6
 M617-1208,-7.6
 M617-1242,-7.6
 M617-1254,-7.6
 M617-1294,-7.6
 M617-1619,-7.6
 M665-0909,-7.6
 M665-1035,-7.6
 M665-1086,-7.6
 M667-0835,-7.6
 M667-1077,-7.6
 M667-1082,-7.6
 M778-0206,-7.6
 M950-0680,-7.6
 M950-0738,-7.6
 M950-0749,-7.6
 M950-0759,-7.6
 M950-0788,-7.6
 M950-1748,-7.6
 M952-0860,-7.6
 M952-0868,-7.6
 M952-0879,-7.6
 M952-0931,-7.6
 M952-1001,-7.6
 M955-0762,-7.6
 M955-0765,-7.6
 M955-0848,-7.6
 M955-0880,-7.6
 M976-0656,-7.6
 P043-1275,-7.6
 P043-1492,-7.6
 P184-1019,-7.6
 P184-1507,-7.6
 P257-0255,-7.6
 P257-0299,-7.6
 P257-0331,-7.6
 P257-0828,-7.6
 P257-0850,-7.6
 P257-1103,-7.6
 P271-0100,-7.6
 P271-0185,-7.6
 P271-0204,-7.6
 P271-0214,-7.6
 P271-0232,-7.6
 P271-0356,-7.6
 P271-0375,-7.6
 P271-0438,-7.6
 P271-0531,-7.6
 P271-0544,-7.6
 P271-0596,-7.6
 P271-0616,-7.6
 P271-0642,-7.6
 P271-0653,-7.6
 P271-0667,-7.6
 P271-0696,-7.6
 P271-0715,-7.6
 P271-0729,-7.6
 P271-0764,-7.6
 P271-0975,-7.6
 P271-1021,-7.6
 P273-0287,-7.6
 P273-0760,-7.6
 P273-0767,-7.6
 P273-0769,-7.6
 P277-1094,-7.6
 P277-1175,-7.6
 P321-0008,-7.6
 P321-0096,-7.6
 P321-0157,-7.6
 P321-0186,-7.6
 P321-0217,-7.6
 P321-0219,-7.6
 P321-0230,-7.6
 P321-0235,-7.6
 P321-0251,-7.6
 P321-0256,-7.6
 P321-0269,-7.6
 P321-0283,-7.6
 P321-0320,-7.6
 P321-0324,-7.6
 P321-0366,-7.6
 P321-0371,-7.6
 P321-0587,-7.6
 P321-0598,-7.6
 P321-0651,-7.6
 P321-0673,-7.6
 P321-0677,-7.6
 P321-0719,-7.6
 P321-0743,-7.6
 P495-3737,-7.6
 P510-0492,-7.6
 P510-0494,-7.6
 P510-0500,-7.6
 P510-0513,-7.6
 P510-0516,-7.6
 P510-0518,-7.6
 P510-0650,-7.6
 P510-0653,-7.6
 P510-0664,-7.6
 P510-1229,-7.6
 P510-1236,-7.6
 P510-1307,-7.6
 P510-1308,-7.6
 P510-1313,-7.6
 P510-2065,-7.6
 P533-0435,-7.6
 P592-0753,-7.6
 P592-0775,-7.6
 P592-0958,-7.6
 P636-0107,-7.6
 P636-0347,-7.6
 P636-0365,-7.6
 P636-0370,-7.6
 P636-0389,-7.6
 P636-0397,-7.6
 P636-0401,-7.6
 P657-0716,-7.6
 P657-0721,-7.6
 P657-0724,-7.6
 P657-0766,-7.6
 P657-0812,-7.6
 P657-0836,-7.6
 P657-0837,-7.6
 P657-0855,-7.6
 P658-0759,-7.6
 P658-0777,-7.6
 P664-1713,-7.6
 P671-2832,-7.6
 P708-0241,-7.6
 P807-0094,-7.6
 T387-0368,-7.6
 T387-0734,-7.6
 T387-0778,-7.6
 T387-0779,-7.6
 T387-0879,-7.6
 T387-0903,-7.6
 T387-0920,-7.6
 T403-0016,-7.6
 T403-0100,-7.6
 T403-0199,-7.6
 T403-0656,-7.6
 T403-0708,-7.6
 T403-1354,-7.6
 T403-1503,-7.6
 T403-1713,-7.6
 T403-1716,-7.6
 T403-1842,-7.6
 T403-2394,-7.6
 T403-2479,-7.6
 T403-2507,-7.6
 T403-2578,-7.6
 T403-2599,-7.6
 T428-0063,-7.6
 Z250-1095,-7.6
 Z250-1099,-7.6
 Z250-1105,-7.6
 Z250-1142,-7.6
 Z250-1149,-7.6
 Z250-1285,-7.6
 Z250-1289,-7.6
 Z250-1291,-7.6
 Z250-1302,-7.6
 Z250-1309,-7.6
 Z250-1330,-7.6
 Z250-1363,-7.6
 Z250-1375,-7.6
 Z250-1657,-7.6
 Z250-1937,-7.6
 Z250-2553,-7.6
 Z250-2558,-7.6
 Z250-2572,-7.6
 Z250-2578,-7.6
 Z250-2598,-7.6
 Z341-0001,-7.6
 Z341-0121,-7.6
 Z341-0206,-7.6
 Z341-0263,-7.6
 Z341-0298,-7.6
 Z341-0450,-7.6
 Z341-0495,-7.6
 Z341-0641,-7.6
 Z354-0926,-7.6
 Z354-0940,-7.6
 Z354-0945,-7.6
 Z354-1070,-7.6
 C201-0847,-7.5
 C201-1614,-7.5
 C201-1907,-7.5
 C700-2552,-7.5
 C700-2634,-7.5
 D072-0821,-7.5
 D072-0826,-7.5
 D072-0898,-7.5
 D072-1565,-7.5
 D072-1681,-7.5
 D289-0106,-7.5
 D289-0125,-7.5
 D289-0285,-7.5
 D289-0442,-7.5
 D305-0095,-7.5
 D305-0404,-7.5
 D305-0411,-7.5
 D305-0482,-7.5
 D305-0501,-7.5
 D305-0577,-7.5
 D305-0578,-7.5
 D305-0626,-7.5
 D305-0628,-7.5
 D305-0648,-7.5
 D305-0759,-7.5
 D305-0760,-7.5
 D305-0766,-7.5
 D305-0778,-7.5
 D305-0779,-7.5
 D305-0781,-7.5
 D305-0800,-7.5
 D305-0802,-7.5
 D305-0920,-7.5
 D305-0921,-7.5
 D305-1025,-7.5
 D305-1363,-7.5
 D305-1402,-7.5
 D305-1440,-7.5
 D305-1441,-7.5
 D305-1446,-7.5
 D347-3447,-7.5
 D347-3452,-7.5
 D347-3456,-7.5
 D347-3468,-7.5
 D347-3470,-7.5
 D347-3745,-7.5
 D356-2575,-7.5
 D356-2582,-7.5
 D356-2615,-7.5
 D356-2621,-7.5
 D356-2629,-7.5
 D356-2645,-7.5
 D356-2673,-7.5
 D356-2712,-7.5
 D356-2728,-7.5
 D358-0124,-7.5
 D358-0637,-7.5
 D358-0657,-7.5
 D358-0668,-7.5
 D358-0720,-7.5
 D358-0722,-7.5
 D358-0738,-7.5
 D358-0799,-7.5
 D358-0831,-7.5
 D358-0851,-7.5
 D358-0879,-7.5
 D358-0936,-7.5
 D358-0940,-7.5
 D358-1138,-7.5
 D358-1228,-7.5
 D358-1728,-7.5
 D358-2544,-7.5
 D358-2551,-7.5
 D505-0580,-7.5
 D512-0042,-7.5
 D512-0052,-7.5
 D512-0125,-7.5
 D512-0160,-7.5
 D512-0211,-7.5
 D512-0219,-7.5
 D512-0227,-7.5
 D512-0299,-7.5
 D537-0063,-7.5
 D537-0079,-7.5
 D537-0134,-7.5
 D537-0151,-7.5
 D537-0154,-7.5
 D537-0183,-7.5
 D537-0222,-7.5
 D537-0261,-7.5
 D537-0287,-7.5
 D537-0301,-7.5
 D537-0329,-7.5
 D537-0337,-7.5
 D537-0343,-7.5
 D537-0407,-7.5
 D537-0444,-7.5
 D537-0490,-7.5
 D537-0529,-7.5
 D537-0544,-7.5
 D537-0551,-7.5
 D560-0117,-7.5
 D560-0232,-7.5
 D622-0005,-7.5
 D692-0570,-7.5
 D715-0086,-7.5
 D715-0134,-7.5
 D715-0146,-7.5
 D718-1186,-7.5
 E223-0574,-7.5
 E223-0600,-7.5
 E223-0701,-7.5
 E223-0755,-7.5
 E223-0756,-7.5
 E223-0810,-7.5
 E223-0987,-7.5
 E223-0993,-7.5
 E223-1010,-7.5
 E223-1033,-7.5
 E223-1499,-7.5
 E223-1545,-7.5
 E223-3365,-7.5
 E223-3831,-7.5
 E856-2920,-7.5
 E856-3000,-7.5
 E856-3036,-7.5
 F035-0117,-7.5
 F035-0126,-7.5
 F035-0274,-7.5
 F048-0294,-7.5
 F048-0767,-7.5
 F070-0391,-7.5
 F070-0688,-7.5
 F070-0696,-7.5
 F116-0211,-7.5
 F116-0432,-7.5
 F116-0668,-7.5
 F116-0698,-7.5
 F117-0144,-7.5
 F184-3595,-7.5
 F234-0324,-7.5
 F234-0477,-7.5
 F234-1679,-7.5
 F269-0289,-7.5
 F305-0808,-7.5
 F305-1674,-7.5
 F305-1676,-7.5
 F305-1725,-7.5
 F305-1739,-7.5
